url,name,Parking Spaces,Floor Size,Garden,Listing Number,Type of Property,Listing Date,Pets Allowed,Reception Rooms,Erf Size,Pool,price2,address,days_since_listing,Bedrooms2,Bathrooms2,Garages,Parking
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114277234,4 Bedroom House for Sale,2.0,203.0,No,114277234.0,House,2024-04-16,,0.0,250.0,No,3650000,Sandown,113,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114524780,4 Bedroom House for Sale,2.0,227.0,No,114524780.0,House,2024-06-11,Yes,2.0,,No,4000000,Sandown,57,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114531748,4 Bedroom House for Sale,4.0,242.0,No,114531748.0,House,2024-06-13,Yes,2.0,249.0,Yes,3995000,Sandown,55,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114096488,4 Bedroom House for Sale,2.0,238.0,Yes,114096488.0,House,2024-03-05,Yes,0.0,250.0,No,3949000,Sandown,155,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114520529,3 Bedroom House for Sale,2.0,130.0,Yes,114520529.0,House,2024-06-11,Yes,0.0,,No,2749000,Sandown,57,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114644842,3 Bedroom House for Sale,4.0,170.0,Yes,114644842.0,House,2024-07-10,Yes,0.0,345.0,No,3100000,Sandown,28,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114058624,3 Bedroom Townhouse for Sale,2.0,148.0,No,114058624.0,Townhouse,2024-02-27,No,2.0,152.0,No,2515000,Sandown,162,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114526407,3 Bedroom House for Sale,2.0,192.0,No,114526407.0,House,2024-06-12,Yes,2.0,249.0,No,3550000,Sandown,56,3.0,2.5,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114638009,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114638009.0,Apartment / Flat,2024-07-09,,0.0,,No,1879500,Sandown,29,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114631414,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114631414.0,Apartment / Flat,2024-07-08,,0.0,,No,1984500,Sandown,30,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114023375,4 Bedroom Apartment / Flat for Sale,2.0,154.0,No,114023375.0,Apartment / Flat,2024-02-19,No,2.0,106.0,No,2549000,Sandown,170,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114125463,2 Bedroom House for Sale,2.0,138.0,Yes,114125463.0,House,2024-03-11,Yes,2.0,,No,2500000,Sandown,149,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114459492,4 Bedroom House for Sale,4.0,227.0,No,114459492.0,House,2024-05-27,Yes,0.0,250.0,No,4000000,Sandown,72,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114512479,3 Bedroom Apartment / Flat for Sale,1.0,,Yes,114512479.0,Apartment / Flat,2024-06-09,Yes,0.0,105.0,No,2199000,Sandown,59,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114020188,3 Bedroom Townhouse for Sale,2.0,163.0,No,114020188.0,Townhouse,2024-02-19,,0.0,,No,2929500,Sandown,170,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114221057,3 Bedroom House for Sale,4.0,246.0,Yes,114221057.0,House,2024-04-03,Yes,0.0,242.0,No,3899000,Sandown,126,3.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114058655,4 Bedroom House for Sale,1.0,267.0,Yes,114058655.0,House,2024-02-27,Yes,0.0,268.0,No,4690000,Sandown,162,4.0,3.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114636951,4 Bedroom House for Sale,4.0,218.0,Yes,114636951.0,House,2024-07-09,Yes,0.0,395.5,No,3506000,Sandown,29,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114463686,2 Bedroom Apartment / Flat for Sale,2.0,106.0,No,114463686.0,Apartment / Flat,2024-05-28,Yes,0.0,106.0,No,2200000,Sandown,71,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114317746,3 Bedroom Apartment / Flat for Sale,1.0,118.0,Yes,114317746.0,Apartment / Flat,2024-04-24,No,0.0,4862.0,No,1984500,Sandown,105,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114409743,4 Bedroom House for Sale,4.0,238.0,Yes,114409743.0,House,2024-05-15,Yes,2.0,275.0,No,3900000,Sandown,84,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114693627,3 Bedroom House for Sale,4.0,,Yes,114693627.0,House,2024-07-22,,0.0,222.0,No,3050000,Sandown,16,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114125447,2 Bedroom House for Sale,2.0,120.0,Yes,114125447.0,House,2024-03-11,Yes,2.0,,No,2350000,Sandown,149,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114376897,4 Bedroom House for Sale,2.0,230.0,No,114376897.0,House,2024-05-08,Yes,2.0,325.0,No,3950000,Sandown,91,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114644538,4 Bedroom House for Sale,4.0,,No,114644538.0,House,2024-07-10,,0.0,250.0,No,3050000,Sandown,28,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114136644,4 Bedroom Townhouse for Sale,2.0,173.0,Yes,114136644.0,Townhouse,2024-03-13,Yes,2.0,4272.0,No,3125000,Sandown,147,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113975654,2 Bedroom Townhouse for Sale,2.0,128.0,Yes,113975654.0,Townhouse,2024-02-09,Yes,1.0,5631.0,No,2500000,Sandown,180,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114136840,2 Bedroom Townhouse for Sale,2.0,140.0,Yes,114136840.0,Townhouse,2024-03-13,Yes,2.0,4272.0,No,2375000,Sandown,147,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114135541,2 Bedroom Apartment / Flat for Sale,2.0,138.0,Yes,114135541.0,Apartment / Flat,2024-03-13,Yes,2.0,,No,2500000,Sandown,147,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113517903,3 Bedroom House for Sale,4.0,170.0,Yes,113517903.0,House,2023-10-23,Yes,2.0,250.0,Yes,3100000,Sandown,289,3.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114497457,4 Bedroom House for Sale,3.0,,Yes,114497457.0,House,2024-06-05,,0.0,343.0,No,4499000,Sandown,63,4.0,3.0,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113986137,4 Bedroom House for Sale,4.0,209.0,Yes,113986137.0,House,2024-02-12,Yes,0.0,250.0,No,3780000,Sandown,177,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114329731,3 Bedroom Apartment / Flat for Sale,1.0,118.0,No,114329731.0,Apartment / Flat,2024-04-26,No,2.0,118.0,No,1984500,Sandown,103,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114639625,3 Bedroom House for Sale,2.0,,No,114639625.0,House,2024-07-09,,0.0,,No,3395000,Sandown,29,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114021612,3 Bedroom Townhouse for Sale,2.0,163.0,Yes,114021612.0,Townhouse,2024-02-19,No,0.0,120.0,No,2929500,Sandown,170,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114124157,2 Bedroom Townhouse for Sale,2.0,138.0,Yes,114124157.0,Townhouse,2024-03-11,Yes,2.0,4272.0,No,2500000,Sandown,149,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114383149,3 Bedroom Apartment / Flat for Sale,0.0,140.0,Yes,114383149.0,Apartment / Flat,2024-05-09,Yes,2.0,,No,2131500,Sandown,90,3.0,2.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114624897,3 Bedroom House for Sale,2.0,,No,114624897.0,House,2024-07-05,,0.0,250.0,No,2990000,Sandown,33,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114127754,3 Bedroom Apartment / Flat for Sale,0.0,137.0,No,114127754.0,Apartment / Flat,2024-03-12,,0.0,,No,1984500,Sandown,148,3.0,2.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114504480,3 Bedroom Apartment / Flat for Sale,1.0,,No,114504480.0,Apartment / Flat,2024-06-10,No,1.0,,No,1790000,Sandown,58,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114520437,3 Bedroom House for Sale,1.0,155.0,No,114520437.0,House,2024-06-11,,0.0,,No,2749000,Sandown,57,3.0,2.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114049203,3 Bedroom Townhouse for Sale,3.0,123.0,No,114049203.0,Townhouse,2024-02-24,No,0.0,130.0,No,2230000,Sandown,165,3.0,3.0,1.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114511757,3 Bedroom Apartment / Flat for Sale,0.0,,No,114511757.0,Apartment / Flat,2024-06-08,Yes,2.0,,No,1984500,Sandown,60,3.0,2.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114130355,4 Bedroom House for Sale,4.0,250.0,Yes,114130355.0,House,2024-03-12,Yes,0.0,243.0,No,4199000,Sandown,148,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114135154,3 Bedroom House for Sale,4.0,246.0,Yes,114135154.0,House,2024-03-13,Yes,0.0,243.0,No,4099000,Sandown,147,3.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114458919,2 Bedroom Apartment / Flat for Sale,2.0,,No,114458919.0,Apartment / Flat,2024-05-27,,0.0,,Yes,2099000,Sandown,72,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114393711,4 Bedroom House for Sale,4.0,274.0,No,114393711.0,House,2024-05-13,No,2.0,348.0,No,4950000,Sandown,86,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114149681,4 Bedroom House for Sale,2.0,173.0,Yes,114149681.0,House,2024-03-15,Yes,3.0,,No,3125000,Sandown,145,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114607354,3 Bedroom Apartment / Flat for Sale,1.0,,No,114607354.0,Apartment / Flat,2024-07-02,,0.0,,No,1984500,Sandown,36,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113761022,4 Bedroom House for Sale,4.0,192.0,Yes,113761022.0,House,2023-12-12,Yes,2.0,250.0,No,3550000,Sandown,239,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114083295,3 Bedroom House for Sale,3.0,185.0,Yes,114083295.0,House,2024-03-03,Yes,0.0,250.0,Yes,2995000,Sandown,157,3.0,2.0,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114387861,4 Bedroom House for Sale,6.0,24.0,No,114387861.0,House,2024-05-10,No,2.0,362.0,No,4455000,Sandown,89,4.0,3.0,3.0,3.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114573809,3 Bedroom House for Sale,4.0,,Yes,114573809.0,House,2024-06-24,Yes,0.0,250.0,No,2550000,Sandown,44,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113883069,3 Bedroom Townhouse for Sale,2.0,163.0,No,113883069.0,Townhouse,2024-01-23,,0.0,,No,2929500,Sandown,197,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114078575,3 Bedroom Townhouse for Sale,2.0,123.0,Yes,114078575.0,Townhouse,2024-03-01,Yes,0.0,123.0,No,2230000,Sandown,159,3.0,2.5,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114149800,3 Bedroom House for Sale,2.0,145.0,Yes,114149800.0,House,2024-03-15,Yes,2.0,,No,2700000,Sandown,145,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114470759,4 Bedroom House for Sale,1.0,250.0,Yes,114470759.0,House,2024-05-30,Yes,0.0,250.0,Yes,4625000,Sandown,69,4.0,4.0,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113855647,4 Bedroom House for Sale,2.0,240.0,Yes,113855647.0,House,2024-01-17,Yes,0.0,250.0,Yes,3749000,Sandown,203,4.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114508988,4 Bedroom House for Sale,4.0,,No,114508988.0,House,2024-06-07,,0.0,362.0,No,4350000,Sandown,61,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114020312,3 Bedroom House for Sale,2.0,135.0,No,114020312.0,House,2024-02-19,Yes,0.0,250.0,No,2499000,Sandown,170,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114560905,4 Bedroom House for Sale,2.0,,No,114560905.0,House,2024-06-20,,0.0,,No,3990000,Sandown,48,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114033292,3 Bedroom Apartment / Flat for Sale,2.0,105.0,No,114033292.0,Apartment / Flat,2024-02-21,Yes,0.0,,Yes,2199000,Sandown,168,3.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114338468,4 Bedroom House for Sale,4.0,,Yes,114338468.0,House,2024-04-29,Yes,0.0,385.0,No,3499000,Sandown,100,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114601984,3 Bedroom House for Sale,4.0,,No,114601984.0,House,2024-07-01,,0.0,,No,3495000,Sandown,37,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114169721,2 Bedroom House for Sale,2.0,138.0,No,114169721.0,House,2024-03-20,No,2.0,,No,2500000,Sandown,140,2.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113710991,4 Bedroom House for Sale,4.0,255.0,Yes,113710991.0,House,2023-11-28,Yes,0.0,250.0,No,3945000,Sandown,253,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113625043,4 Bedroom House for Sale,4.0,238.0,Yes,113625043.0,House,2023-11-15,Yes,0.0,250.0,No,3950000,Sandown,266,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113926124,3 Bedroom House for Sale,3.0,,Yes,113926124.0,House,2024-01-31,Yes,0.0,250.0,No,2550000,Sandown,189,3.0,2.5,2.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114370391,4 Bedroom House for Sale,4.0,209.0,Yes,114370391.0,House,2024-05-07,Yes,0.0,250.0,No,3780000,Sandown,92,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113532182,3 Bedroom House for Sale,4.0,228.0,Yes,113532182.0,House,2023-10-26,Yes,0.0,334.0,No,3995000,Sandown,286,3.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113499858,4 Bedroom House for Sale,2.0,228.0,No,113499858.0,House,2023-10-19,,0.0,334.0,No,3995000,Sandown,293,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114649466,4 Bedroom House for Sale,4.0,,No,114649466.0,House,2024-07-11,,0.0,,No,3845000,Sandown,27,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113966914,3 Bedroom House for Sale,4.0,185.0,Yes,113966914.0,House,2024-02-08,Yes,0.0,323.0,No,3200000,Sandown,181,3.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114305868,3 Bedroom House for Sale,2.0,193.0,No,114305868.0,House,2024-04-22,Yes,0.0,250.0,No,3495000,Sandown,107,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114305022,4 Bedroom House for Sale,2.0,236.0,No,114305022.0,House,2024-04-22,Yes,0.0,313.0,No,4195000,Sandown,107,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113823706,4 Bedroom House for Sale,2.0,,Yes,113823706.0,House,2024-01-10,Yes,0.0,325.0,No,3995000,Sandown,210,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113316431,3 Bedroom House for Sale,2.0,120.0,Yes,113316431.0,House,2023-09-13,,0.0,250.0,No,2350000,Sandown,329,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114279619,3 Bedroom House for Sale,4.0,170.0,No,114279619.0,House,2024-04-16,Yes,0.0,,No,2970000,Sandown,113,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114403360,4 Bedroom House for Sale,4.0,231.0,No,114403360.0,House,2024-05-14,,0.0,272.0,Yes,3595000,Sandown,85,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114196120,4 Bedroom House for Sale,4.0,233.0,No,114196120.0,House,2024-03-26,Yes,2.0,342.0,No,4195000,Sandown,134,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113462372,2 Bedroom Apartment / Flat for Sale,2.0,106.0,No,113462372.0,Apartment / Flat,2023-10-16,Yes,2.0,,No,1980000,Sandown,296,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114234218,4 Bedroom House for Sale,2.0,210.0,No,114234218.0,House,2024-04-05,No,2.0,325.0,No,3595000,Sandown,124,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114211063,2 Bedroom Apartment / Flat for Sale,2.0,106.0,No,114211063.0,Apartment / Flat,2024-04-01,Yes,0.0,106.0,No,2400000,Sandown,128,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113552782,4 Bedroom House for Sale,4.0,232.0,Yes,113552782.0,House,2023-10-31,Yes,0.0,286.0,No,3995000,Sandown,281,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114654334,3 Bedroom Apartment / Flat for Sale,1.0,,No,114654334.0,Apartment / Flat,2024-07-12,,0.0,,No,1879500,Sandown,26,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114557929,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114557929.0,Apartment / Flat,2024-06-20,Yes,0.0,,No,1879000,Sandown,48,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114250891,1 Bedroom Apartment / Flat for Sale,1.0,42.0,Yes,114250891.0,Apartment / Flat,2024-04-09,Yes,1.0,,Yes,950000,Sandown,120,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113528097,3 Bedroom House for Sale,4.0,191.0,Yes,113528097.0,House,2023-10-25,,0.0,250.0,No,3550000,Sandown,287,3.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113533726,4 Bedroom House for Sale,4.0,216.0,Yes,113533726.0,House,2023-10-26,Yes,2.0,250.0,Yes,3895000,Sandown,286,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113300360,4 Bedroom House for Sale,4.0,237.0,Yes,113300360.0,House,2023-09-10,Yes,0.0,250.0,No,3895000,Sandown,332,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113857032,3 Bedroom House for Sale,2.0,120.0,Yes,113857032.0,House,2024-01-17,Yes,0.0,250.0,No,2450000,Sandown,203,3.0,2.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114257838,4 Bedroom House for Sale,2.0,,Yes,114257838.0,House,2024-04-11,,0.0,250.0,Yes,3995000,Sandown,118,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114386613,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114386613.0,Apartment / Flat,2024-05-10,,0.0,,No,1879500,Sandown,89,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114437140,3 Bedroom House for Sale,2.0,,Yes,114437140.0,House,2024-05-22,,0.0,,No,3695000,Sandown,77,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114509891,3 Bedroom House for Sale,2.0,110.0,No,114509891.0,House,2024-06-07,Yes,1.0,,No,2600000,Sandown,61,3.0,2.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113882890,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,113882890.0,Apartment / Flat,2024-01-23,,0.0,,No,1879500,Sandown,197,3.0,1.5,1.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114164247,3 Bedroom Townhouse for Sale,5.0,163.0,Yes,114164247.0,Townhouse,2024-03-19,,0.0,163.0,No,1879500,Sandown,141,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114395509,House for Sale,0.0,227.0,No,114395509.0,House,2024-05-13,,0.0,275.0,No,3990000,Sandown,86,,,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113499262,4 Bedroom House for Sale,2.0,236.0,No,113499262.0,House,2023-10-19,,0.0,312.0,No,4195000,Sandown,293,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114484097,4 Bedroom House for Sale,4.0,247.0,Yes,114484097.0,House,2024-06-03,Yes,0.0,333.0,No,4350000,Sandown,65,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114102342,4 Bedroom House for Sale,2.0,173.0,Yes,114102342.0,House,2024-03-06,Yes,2.0,,No,3250000,Sandown,154,4.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114247803,1 Bedroom Apartment / Flat for Sale,1.0,64.0,Yes,114247803.0,Apartment / Flat,2024-04-09,Yes,0.0,,Yes,1280000,Sandown,120,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114102401,2 Bedroom House for Sale,2.0,140.0,Yes,114102401.0,House,2024-03-06,Yes,2.0,,No,2500000,Sandown,154,2.0,3.0,1.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114260173,1 Bedroom Apartment / Flat for Sale,1.0,65.0,No,114260173.0,Apartment / Flat,2024-04-11,Yes,0.0,,Yes,1367000,Sandown,118,1.0,1.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114601663,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114601663.0,Apartment / Flat,2024-07-01,,0.0,,No,1879500,Sandown,37,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114073381,4 Bedroom House for Sale,4.0,,No,114073381.0,House,2024-02-29,Yes,0.0,250.0,No,3650000,Sandown,160,4.0,3.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/112916440,3 Bedroom Apartment / Flat for Sale,0.0,118.0,No,112916440.0,Apartment / Flat,2023-07-10,,0.0,,No,1890000,Sandown,394,3.0,2.0,0.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114217615,2 Bedroom Apartment / Flat for Sale,2.0,106.0,No,114217615.0,Apartment / Flat,2024-04-03,Yes,1.0,,Yes,1750000,Sandown,126,2.0,2.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113867890,4 Bedroom House for Sale,4.0,220.0,Yes,113867890.0,House,2024-01-19,Yes,0.0,249.0,No,4150000,Sandown,201,4.0,3.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113499972,3 Bedroom House for Sale,2.0,193.0,No,113499972.0,House,2023-10-19,,0.0,250.0,No,3495000,Sandown,293,3.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114113178,4 Bedroom House for Sale,4.0,237.0,Yes,114113178.0,House,2024-03-08,Yes,0.0,250.0,No,3550000,Sandown,152,4.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114112145,4 Bedroom House for Sale,4.0,209.0,Yes,114112145.0,House,2024-03-08,Yes,0.0,250.0,No,3780000,Sandown,152,4.0,2.5,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/113941034,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,113941034.0,Apartment / Flat,2024-02-03,Yes,0.0,,No,1879500,Sandown,186,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/112584853,1 Bedroom Apartment / Flat for Sale,2.0,42.0,Yes,112584853.0,Apartment / Flat,2023-04-24,Yes,0.0,,Yes,949000,Sandown,471,1.0,1.0,0.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/112182901,4 Bedroom House for Sale,2.0,206.0,No,112182901.0,House,2023-01-12,,0.0,250.0,Yes,3200000,Sandown,573,4.0,3.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114381699,4 Bedroom House for Sale,2.0,208.0,No,114381699.0,House,2024-05-09,,0.0,250.0,No,3845000,Sandown,90,4.0,4.0,2.0,0.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114162429,3 Bedroom Apartment / Flat for Sale,1.0,113.0,No,114162429.0,Apartment / Flat,2024-03-19,,0.0,984.0,No,1879500,Sandown,141,3.0,2.0,0.0,1.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114293347,3 Bedroom House for Sale,4.0,,Yes,114293347.0,House,2024-04-18,Yes,0.0,,No,3495000,Sandown,111,3.0,2.0,2.0,2.0
https://www.property24.com/for-sale/sandown/blouberg/western-cape/16739/114098929,4 Bedroom House for Sale,2.0,229.0,Yes,114098929.0,House,2024-03-06,Yes,0.0,250.0,No,4195000,Sandown,154,4.0,3.0,2.0,0.0
